grado_celcius,grado_fahrenheit,grado_kelvin
-7635,-13711,-7361.85
-7630,-13702,-7356.85
-7625,-13693,-7351.85
-7620,-13684,-7346.85
-7615,-13675,-7341.85
-7610,-13666,-7336.85
-7605,-13657,-7331.85
-7600,-13648,-7326.85
-7595,-13639,-7321.85
-7590,-13630,-7316.85
-7585,-13621,-7311.85
-7580,-13612,-7306.85
-7575,-13603,-7301.85
-7570,-13594,-7296.85
-7565,-13585,-7291.85
-7560,-13576,-7286.85
-7555,-13567,-7281.85
-7550,-13558,-7276.85
-7545,-13549,-7271.85
-7540,-13540,-7266.85
-7535,-13531,-7261.85
-7530,-13522,-7256.85
-7525,-13513,-7251.85
-7520,-13504,-7246.85
-7515,-13495,-7241.85
-7510,-13486,-7236.85
-7505,-13477,-7231.85
-7500,-13468,-7226.85
-7495,-13459,-7221.85
-7490,-13450,-7216.85
-7485,-13441,-7211.85
-7480,-13432,-7206.85
-7475,-13423,-7201.85
-7470,-13414,-7196.85
-7465,-13405,-7191.85
-7460,-13396,-7186.85
-7455,-13387,-7181.85
-7450,-13378,-7176.85
-7445,-13369,-7171.85
-7440,-13360,-7166.85
-7435,-13351,-7161.85
-7430,-13342,-7156.85
-7425,-13333,-7151.85
-7420,-13324,-7146.85
-7415,-13315,-7141.85
-7410,-13306,-7136.85
-7405,-13297,-7131.85
-7400,-13288,-7126.85
-7395,-13279,-7121.85
-7390,-13270,-7116.85
-7385,-13261,-7111.85
-7380,-13252,-7106.85
-7375,-13243,-7101.85
-7370,-13234,-7096.85
-7365,-13225,-7091.85
-7360,-13216,-7086.85
-7355,-13207,-7081.85
-7350,-13198,-7076.85
-7345,-13189,-7071.85
-7340,-13180,-7066.85
-7335,-13171,-7061.85
-7330,-13162,-7056.85
-7325,-13153,-7051.85
-7320,-13144,-7046.85
-7315,-13135,-7041.85
-7310,-13126,-7036.85
-7305,-13117,-7031.85
-7300,-13108,-7026.85
-7295,-13099,-7021.85
-7290,-13090,-7016.85
-7285,-13081,-7011.85
-7280,-13072,-7006.85
-7275,-13063,-7001.85
-7270,-13054,-6996.85
-7265,-13045,-6991.85
-7260,-13036,-6986.85
-7255,-13027,-6981.85
-7250,-13018,-6976.85
-7245,-13009,-6971.85
-7240,-13000,-6966.85
-7235,-12991,-6961.85
-7230,-12982,-6956.85
-7225,-12973,-6951.85
-7220,-12964,-6946.85
-7215,-12955,-6941.85
-7210,-12946,-6936.85
-7205,-12937,-6931.85
-7200,-12928,-6926.85
-7195,-12919,-6921.85
-7190,-12910,-6916.85
-7185,-12901,-6911.85
-7180,-12892,-6906.85
-7175,-12883,-6901.85
-7170,-12874,-6896.85
-7165,-12865,-6891.85
-7160,-12856,-6886.85
-7155,-12847,-6881.85
-7150,-12838,-6876.85
-7145,-12829,-6871.85
-7140,-12820,-6866.85
-7135,-12811,-6861.85
-7130,-12802,-6856.85
-7125,-12793,-6851.85
-7120,-12784,-6846.85
-7115,-12775,-6841.85
-7110,-12766,-6836.85
-7105,-12757,-6831.85
-7100,-12748,-6826.85
-7095,-12739,-6821.85
-7090,-12730,-6816.85
-7085,-12721,-6811.85
-7080,-12712,-6806.85
-7075,-12703,-6801.85
-7070,-12694,-6796.85
-7065,-12685,-6791.85
-7060,-12676,-6786.85
-7055,-12667,-6781.85
-7050,-12658,-6776.85
-7045,-12649,-6771.85
-7040,-12640,-6766.85
-7035,-12631,-6761.85
-7030,-12622,-6756.85
-7025,-12613,-6751.85
-7020,-12604,-6746.85
-7015,-12595,-6741.85
-7010,-12586,-6736.85
-7005,-12577,-6731.85
-7000,-12568,-6726.85
-6995,-12559,-6721.85
-6990,-12550,-6716.85
-6985,-12541,-6711.85
-6980,-12532,-6706.85
-6975,-12523,-6701.85
-6970,-12514,-6696.85
-6965,-12505,-6691.85
-6960,-12496,-6686.85
-6955,-12487,-6681.85
-6950,-12478,-6676.85
-6945,-12469,-6671.85
-6940,-12460,-6666.85
-6935,-12451,-6661.85
-6930,-12442,-6656.85
-6925,-12433,-6651.85
-6920,-12424,-6646.85
-6915,-12415,-6641.85
-6910,-12406,-6636.85
-6905,-12397,-6631.85
-6900,-12388,-6626.85
-6895,-12379,-6621.85
-6890,-12370,-6616.85
-6885,-12361,-6611.85
-6880,-12352,-6606.85
-6875,-12343,-6601.85
-6870,-12334,-6596.85
-6865,-12325,-6591.85
-6860,-12316,-6586.85
-6855,-12307,-6581.85
-6850,-12298,-6576.85
-6845,-12289,-6571.85
-6840,-12280,-6566.85
-6835,-12271,-6561.85
-6830,-12262,-6556.85
-6825,-12253,-6551.85
-6820,-12244,-6546.85
-6815,-12235,-6541.85
-6810,-12226,-6536.85
-6805,-12217,-6531.85
-6800,-12208,-6526.85
-6795,-12199,-6521.85
-6790,-12190,-6516.85
-6785,-12181,-6511.85
-6780,-12172,-6506.85
-6775,-12163,-6501.85
-6770,-12154,-6496.85
-6765,-12145,-6491.85
-6760,-12136,-6486.85
-6755,-12127,-6481.85
-6750,-12118,-6476.85
-6745,-12109,-6471.85
-6740,-12100,-6466.85
-6735,-12091,-6461.85
-6730,-12082,-6456.85
-6725,-12073,-6451.85
-6720,-12064,-6446.85
-6715,-12055,-6441.85
-6710,-12046,-6436.85
-6705,-12037,-6431.85
-6700,-12028,-6426.85
-6695,-12019,-6421.85
-6690,-12010,-6416.85
-6685,-12001,-6411.85
-6680,-11992,-6406.85
-6675,-11983,-6401.85
-6670,-11974,-6396.85
-6665,-11965,-6391.85
-6660,-11956,-6386.85
-6655,-11947,-6381.85
-6650,-11938,-6376.85
-6645,-11929,-6371.85
-6640,-11920,-6366.85
-6635,-11911,-6361.85
-6630,-11902,-6356.85
-6625,-11893,-6351.85
-6620,-11884,-6346.85
-6615,-11875,-6341.85
-6610,-11866,-6336.85
-6605,-11857,-6331.85
-6600,-11848,-6326.85
-6595,-11839,-6321.85
-6590,-11830,-6316.85
-6585,-11821,-6311.85
-6580,-11812,-6306.85
-6575,-11803,-6301.85
-6570,-11794,-6296.85
-6565,-11785,-6291.85
-6560,-11776,-6286.85
-6555,-11767,-6281.85
-6550,-11758,-6276.85
-6545,-11749,-6271.85
-6540,-11740,-6266.85
-6535,-11731,-6261.85
-6530,-11722,-6256.85
-6525,-11713,-6251.85
-6520,-11704,-6246.85
-6515,-11695,-6241.85
-6510,-11686,-6236.85
-6505,-11677,-6231.85
-6500,-11668,-6226.85
-6495,-11659,-6221.85
-6490,-11650,-6216.85
-6485,-11641,-6211.85
-6480,-11632,-6206.85
-6475,-11623,-6201.85
-6470,-11614,-6196.85
-6465,-11605,-6191.85
-6460,-11596,-6186.85
-6455,-11587,-6181.85
-6450,-11578,-6176.85
-6445,-11569,-6171.85
-6440,-11560,-6166.85
-6435,-11551,-6161.85
-6430,-11542,-6156.85
-6425,-11533,-6151.85
-6420,-11524,-6146.85
-6415,-11515,-6141.85
-6410,-11506,-6136.85
-6405,-11497,-6131.85
-6400,-11488,-6126.85
-6395,-11479,-6121.85
-6390,-11470,-6116.85
-6385,-11461,-6111.85
-6380,-11452,-6106.85
-6375,-11443,-6101.85
-6370,-11434,-6096.85
-6365,-11425,-6091.85
-6360,-11416,-6086.85
-6355,-11407,-6081.85
-6350,-11398,-6076.85
-6345,-11389,-6071.85
-6340,-11380,-6066.85
-6335,-11371,-6061.85
-6330,-11362,-6056.85
-6325,-11353,-6051.85
-6320,-11344,-6046.85
-6315,-11335,-6041.85
-6310,-11326,-6036.85
-6305,-11317,-6031.85
-6300,-11308,-6026.85
-6295,-11299,-6021.85
-6290,-11290,-6016.85
-6285,-11281,-6011.85
-6280,-11272,-6006.85
-6275,-11263,-6001.85
-6270,-11254,-5996.85
-6265,-11245,-5991.85
-6260,-11236,-5986.85
-6255,-11227,-5981.85
-6250,-11218,-5976.85
-6245,-11209,-5971.85
-6240,-11200,-5966.85
-6235,-11191,-5961.85
-6230,-11182,-5956.85
-6225,-11173,-5951.85
-6220,-11164,-5946.85
-6215,-11155,-5941.85
-6210,-11146,-5936.85
-6205,-11137,-5931.85
-6200,-11128,-5926.85
-6195,-11119,-5921.85
-6190,-11110,-5916.85
-6185,-11101,-5911.85
-6180,-11092,-5906.85
-6175,-11083,-5901.85
-6170,-11074,-5896.85
-6165,-11065,-5891.85
-6160,-11056,-5886.85
-6155,-11047,-5881.85
-6150,-11038,-5876.85
-6145,-11029,-5871.85
-6140,-11020,-5866.85
-6135,-11011,-5861.85
-6130,-11002,-5856.85
-6125,-10993,-5851.85
-6120,-10984,-5846.85
-6115,-10975,-5841.85
-6110,-10966,-5836.85
-6105,-10957,-5831.85
-6100,-10948,-5826.85
-6095,-10939,-5821.85
-6090,-10930,-5816.85
-6085,-10921,-5811.85
-6080,-10912,-5806.85
-6075,-10903,-5801.85
-6070,-10894,-5796.85
-6065,-10885,-5791.85
-6060,-10876,-5786.85
-6055,-10867,-5781.85
-6050,-10858,-5776.85
-6045,-10849,-5771.85
-6040,-10840,-5766.85
-6035,-10831,-5761.85
-6030,-10822,-5756.85
-6025,-10813,-5751.85
-6020,-10804,-5746.85
-6015,-10795,-5741.85
-6010,-10786,-5736.85
-6005,-10777,-5731.85
-6000,-10768,-5726.85
-5995,-10759,-5721.85
-5990,-10750,-5716.85
-5985,-10741,-5711.85
-5980,-10732,-5706.85
-5975,-10723,-5701.85
-5970,-10714,-5696.85
-5965,-10705,-5691.85
-5960,-10696,-5686.85
-5955,-10687,-5681.85
-5950,-10678,-5676.85
-5945,-10669,-5671.85
-5940,-10660,-5666.85
-5935,-10651,-5661.85
-5930,-10642,-5656.85
-5925,-10633,-5651.85
-5920,-10624,-5646.85
-5915,-10615,-5641.85
-5910,-10606,-5636.85
-5905,-10597,-5631.85
-5900,-10588,-5626.85
-5895,-10579,-5621.85
-5890,-10570,-5616.85
-5885,-10561,-5611.85
-5880,-10552,-5606.85
-5875,-10543,-5601.85
-5870,-10534,-5596.85
-5865,-10525,-5591.85
-5860,-10516,-5586.85
-5855,-10507,-5581.85
-5850,-10498,-5576.85
-5845,-10489,-5571.85
-5840,-10480,-5566.85
-5835,-10471,-5561.85
-5830,-10462,-5556.85
-5825,-10453,-5551.85
-5820,-10444,-5546.85
-5815,-10435,-5541.85
-5810,-10426,-5536.85
-5805,-10417,-5531.85
-5800,-10408,-5526.85
-5795,-10399,-5521.85
-5790,-10390,-5516.85
-5785,-10381,-5511.85
-5780,-10372,-5506.85
-5775,-10363,-5501.85
-5770,-10354,-5496.85
-5765,-10345,-5491.85
-5760,-10336,-5486.85
-5755,-10327,-5481.85
-5750,-10318,-5476.85
-5745,-10309,-5471.85
-5740,-10300,-5466.85
-5735,-10291,-5461.85
-5730,-10282,-5456.85
-5725,-10273,-5451.85
-5720,-10264,-5446.85
-5715,-10255,-5441.85
-5710,-10246,-5436.85
-5705,-10237,-5431.85
-5700,-10228,-5426.85
-5695,-10219,-5421.85
-5690,-10210,-5416.85
-5685,-10201,-5411.85
-5680,-10192,-5406.85
-5675,-10183,-5401.85
-5670,-10174,-5396.85
-5665,-10165,-5391.85
-5660,-10156,-5386.85
-5655,-10147,-5381.85
-5650,-10138,-5376.85
-5645,-10129,-5371.85
-5640,-10120,-5366.85
-5635,-10111,-5361.85
-5630,-10102,-5356.85
-5625,-10093,-5351.85
-5620,-10084,-5346.85
-5615,-10075,-5341.85
-5610,-10066,-5336.85
-5605,-10057,-5331.85
-5600,-10048,-5326.85
-5595,-10039,-5321.85
-5590,-10030,-5316.85
-5585,-10021,-5311.85
-5580,-10012,-5306.85
-5575,-10003,-5301.85
-5570,-9994,-5296.85
-5565,-9985,-5291.85
-5560,-9976,-5286.85
-5555,-9967,-5281.85
-5550,-9958,-5276.85
-5545,-9949,-5271.85
-5540,-9940,-5266.85
-5535,-9931,-5261.85
-5530,-9922,-5256.85
-5525,-9913,-5251.85
-5520,-9904,-5246.85
-5515,-9895,-5241.85
-5510,-9886,-5236.85
-5505,-9877,-5231.85
-5500,-9868,-5226.85
-5495,-9859,-5221.85
-5490,-9850,-5216.85
-5485,-9841,-5211.85
-5480,-9832,-5206.85
-5475,-9823,-5201.85
-5470,-9814,-5196.85
-5465,-9805,-5191.85
-5460,-9796,-5186.85
-5455,-9787,-5181.85
-5450,-9778,-5176.85
-5445,-9769,-5171.85
-5440,-9760,-5166.85
-5435,-9751,-5161.85
-5430,-9742,-5156.85
-5425,-9733,-5151.85
-5420,-9724,-5146.85
-5415,-9715,-5141.85
-5410,-9706,-5136.85
-5405,-9697,-5131.85
-5400,-9688,-5126.85
-5395,-9679,-5121.85
-5390,-9670,-5116.85
-5385,-9661,-5111.85
-5380,-9652,-5106.85
-5375,-9643,-5101.85
-5370,-9634,-5096.85
-5365,-9625,-5091.85
-5360,-9616,-5086.85
-5355,-9607,-5081.85
-5350,-9598,-5076.85
-5345,-9589,-5071.85
-5340,-9580,-5066.85
-5335,-9571,-5061.85
-5330,-9562,-5056.85
-5325,-9553,-5051.85
-5320,-9544,-5046.85
-5315,-9535,-5041.85
-5310,-9526,-5036.85
-5305,-9517,-5031.85
-5300,-9508,-5026.85
-5295,-9499,-5021.85
-5290,-9490,-5016.85
-5285,-9481,-5011.85
-5280,-9472,-5006.85
-5275,-9463,-5001.85
-5270,-9454,-4996.85
-5265,-9445,-4991.85
-5260,-9436,-4986.85
-5255,-9427,-4981.85
-5250,-9418,-4976.85
-5245,-9409,-4971.85
-5240,-9400,-4966.85
-5235,-9391,-4961.85
-5230,-9382,-4956.85
-5225,-9373,-4951.85
-5220,-9364,-4946.85
-5215,-9355,-4941.85
-5210,-9346,-4936.85
-5205,-9337,-4931.85
-5200,-9328,-4926.85
-5195,-9319,-4921.85
-5190,-9310,-4916.85
-5185,-9301,-4911.85
-5180,-9292,-4906.85
-5175,-9283,-4901.85
-5170,-9274,-4896.85
-5165,-9265,-4891.85
-5160,-9256,-4886.85
-5155,-9247,-4881.85
-5150,-9238,-4876.85
-5145,-9229,-4871.85
-5140,-9220,-4866.85
-5135,-9211,-4861.85
-5130,-9202,-4856.85
-5125,-9193,-4851.85
-5120,-9184,-4846.85
-5115,-9175,-4841.85
-5110,-9166,-4836.85
-5105,-9157,-4831.85
-5100,-9148,-4826.85
-5095,-9139,-4821.85
-5090,-9130,-4816.85
-5085,-9121,-4811.85
-5080,-9112,-4806.85
-5075,-9103,-4801.85
-5070,-9094,-4796.85
-5065,-9085,-4791.85
-5060,-9076,-4786.85
-5055,-9067,-4781.85
-5050,-9058,-4776.85
-5045,-9049,-4771.85
-5040,-9040,-4766.85
-5035,-9031,-4761.85
-5030,-9022,-4756.85
-5025,-9013,-4751.85
-5020,-9004,-4746.85
-5015,-8995,-4741.85
-5010,-8986,-4736.85
-5005,-8977,-4731.85
-5000,-8968,-4726.85
-4995,-8959,-4721.85
-4990,-8950,-4716.85
-4985,-8941,-4711.85
-4980,-8932,-4706.85
-4975,-8923,-4701.85
-4970,-8914,-4696.85
-4965,-8905,-4691.85
-4960,-8896,-4686.85
-4955,-8887,-4681.85
-4950,-8878,-4676.85
-4945,-8869,-4671.85
-4940,-8860,-4666.85
-4935,-8851,-4661.85
-4930,-8842,-4656.85
-4925,-8833,-4651.85
-4920,-8824,-4646.85
-4915,-8815,-4641.85
-4910,-8806,-4636.85
-4905,-8797,-4631.85
-4900,-8788,-4626.85
-4895,-8779,-4621.85
-4890,-8770,-4616.85
-4885,-8761,-4611.85
-4880,-8752,-4606.85
-4875,-8743,-4601.85
-4870,-8734,-4596.85
-4865,-8725,-4591.85
-4860,-8716,-4586.85
-4855,-8707,-4581.85
-4850,-8698,-4576.85
-4845,-8689,-4571.85
-4840,-8680,-4566.85
-4835,-8671,-4561.85
-4830,-8662,-4556.85
-4825,-8653,-4551.85
-4820,-8644,-4546.85
-4815,-8635,-4541.85
-4810,-8626,-4536.85
-4805,-8617,-4531.85
-4800,-8608,-4526.85
-4795,-8599,-4521.85
-4790,-8590,-4516.85
-4785,-8581,-4511.85
-4780,-8572,-4506.85
-4775,-8563,-4501.85
-4770,-8554,-4496.85
-4765,-8545,-4491.85
-4760,-8536,-4486.85
-4755,-8527,-4481.85
-4750,-8518,-4476.85
-4745,-8509,-4471.85
-4740,-8500,-4466.85
-4735,-8491,-4461.85
-4730,-8482,-4456.85
-4725,-8473,-4451.85
-4720,-8464,-4446.85
-4715,-8455,-4441.85
-4710,-8446,-4436.85
-4705,-8437,-4431.85
-4700,-8428,-4426.85
-4695,-8419,-4421.85
-4690,-8410,-4416.85
-4685,-8401,-4411.85
-4680,-8392,-4406.85
-4675,-8383,-4401.85
-4670,-8374,-4396.85
-4665,-8365,-4391.85
-4660,-8356,-4386.85
-4655,-8347,-4381.85
-4650,-8338,-4376.85
-4645,-8329,-4371.85
-4640,-8320,-4366.85
-4635,-8311,-4361.85
-4630,-8302,-4356.85
-4625,-8293,-4351.85
-4620,-8284,-4346.85
-4615,-8275,-4341.85
-4610,-8266,-4336.85
-4605,-8257,-4331.85
-4600,-8248,-4326.85
-4595,-8239,-4321.85
-4590,-8230,-4316.85
-4585,-8221,-4311.85
-4580,-8212,-4306.85
-4575,-8203,-4301.85
-4570,-8194,-4296.85
-4565,-8185,-4291.85
-4560,-8176,-4286.85
-4555,-8167,-4281.85
-4550,-8158,-4276.85
-4545,-8149,-4271.85
-4540,-8140,-4266.85
-4535,-8131,-4261.85
-4530,-8122,-4256.85
-4525,-8113,-4251.85
-4520,-8104,-4246.85
-4515,-8095,-4241.85
-4510,-8086,-4236.85
-4505,-8077,-4231.85
-4500,-8068,-4226.85
-4495,-8059,-4221.85
-4490,-8050,-4216.85
-4485,-8041,-4211.85
-4480,-8032,-4206.85
-4475,-8023,-4201.85
-4470,-8014,-4196.85
-4465,-8005,-4191.85
-4460,-7996,-4186.85
-4455,-7987,-4181.85
-4450,-7978,-4176.85
-4445,-7969,-4171.85
-4440,-7960,-4166.85
-4435,-7951,-4161.85
-4430,-7942,-4156.85
-4425,-7933,-4151.85
-4420,-7924,-4146.85
-4415,-7915,-4141.85
-4410,-7906,-4136.85
-4405,-7897,-4131.85
-4400,-7888,-4126.85
-4395,-7879,-4121.85
-4390,-7870,-4116.85
-4385,-7861,-4111.85
-4380,-7852,-4106.85
-4375,-7843,-4101.85
-4370,-7834,-4096.85
-4365,-7825,-4091.85
-4360,-7816,-4086.85
-4355,-7807,-4081.85
-4350,-7798,-4076.85
-4345,-7789,-4071.85
-4340,-7780,-4066.85
-4335,-7771,-4061.85
-4330,-7762,-4056.85
-4325,-7753,-4051.85
-4320,-7744,-4046.85
-4315,-7735,-4041.85
-4310,-7726,-4036.85
-4305,-7717,-4031.85
-4300,-7708,-4026.85
-4295,-7699,-4021.85
-4290,-7690,-4016.85
-4285,-7681,-4011.85
-4280,-7672,-4006.85
-4275,-7663,-4001.85
-4270,-7654,-3996.85
-4265,-7645,-3991.85
-4260,-7636,-3986.85
-4255,-7627,-3981.85
-4250,-7618,-3976.85
-4245,-7609,-3971.85
-4240,-7600,-3966.85
-4235,-7591,-3961.85
-4230,-7582,-3956.85
-4225,-7573,-3951.85
-4220,-7564,-3946.85
-4215,-7555,-3941.85
-4210,-7546,-3936.85
-4205,-7537,-3931.85
-4200,-7528,-3926.85
-4195,-7519,-3921.85
-4190,-7510,-3916.85
-4185,-7501,-3911.85
-4180,-7492,-3906.85
-4175,-7483,-3901.85
-4170,-7474,-3896.85
-4165,-7465,-3891.85
-4160,-7456,-3886.85
-4155,-7447,-3881.85
-4150,-7438,-3876.85
-4145,-7429,-3871.85
-4140,-7420,-3866.85
-4135,-7411,-3861.85
-4130,-7402,-3856.85
-4125,-7393,-3851.85
-4120,-7384,-3846.85
-4115,-7375,-3841.85
-4110,-7366,-3836.85
-4105,-7357,-3831.85
-4100,-7348,-3826.85
-4095,-7339,-3821.85
-4090,-7330,-3816.85
-4085,-7321,-3811.85
-4080,-7312,-3806.85
-4075,-7303,-3801.85
-4070,-7294,-3796.85
-4065,-7285,-3791.85
-4060,-7276,-3786.85
-4055,-7267,-3781.85
-4050,-7258,-3776.85
-4045,-7249,-3771.85
-4040,-7240,-3766.85
-4035,-7231,-3761.85
-4030,-7222,-3756.85
-4025,-7213,-3751.85
-4020,-7204,-3746.85
-4015,-7195,-3741.85
-4010,-7186,-3736.85
-4005,-7177,-3731.85
-4000,-7168,-3726.85
-3995,-7159,-3721.85
-3990,-7150,-3716.85
-3985,-7141,-3711.85
-3980,-7132,-3706.85
-3975,-7123,-3701.85
-3970,-7114,-3696.85
-3965,-7105,-3691.85
-3960,-7096,-3686.85
-3955,-7087,-3681.85
-3950,-7078,-3676.85
-3945,-7069,-3671.85
-3940,-7060,-3666.85
-3935,-7051,-3661.85
-3930,-7042,-3656.85
-3925,-7033,-3651.85
-3920,-7024,-3646.85
-3915,-7015,-3641.85
-3910,-7006,-3636.85
-3905,-6997,-3631.85
-3900,-6988,-3626.85
-3895,-6979,-3621.85
-3890,-6970,-3616.85
-3885,-6961,-3611.85
-3880,-6952,-3606.85
-3875,-6943,-3601.85
-3870,-6934,-3596.85
-3865,-6925,-3591.85
-3860,-6916,-3586.85
-3855,-6907,-3581.85
-3850,-6898,-3576.85
-3845,-6889,-3571.85
-3840,-6880,-3566.85
-3835,-6871,-3561.85
-3830,-6862,-3556.85
-3825,-6853,-3551.85
-3820,-6844,-3546.85
-3815,-6835,-3541.85
-3810,-6826,-3536.85
-3805,-6817,-3531.85
-3800,-6808,-3526.85
-3795,-6799,-3521.85
-3790,-6790,-3516.85
-3785,-6781,-3511.85
-3780,-6772,-3506.85
-3775,-6763,-3501.85
-3770,-6754,-3496.85
-3765,-6745,-3491.85
-3760,-6736,-3486.85
-3755,-6727,-3481.85
-3750,-6718,-3476.85
-3745,-6709,-3471.85
-3740,-6700,-3466.85
-3735,-6691,-3461.85
-3730,-6682,-3456.85
-3725,-6673,-3451.85
-3720,-6664,-3446.85
-3715,-6655,-3441.85
-3710,-6646,-3436.85
-3705,-6637,-3431.85
-3700,-6628,-3426.85
-3695,-6619,-3421.85
-3690,-6610,-3416.85
-3685,-6601,-3411.85
-3680,-6592,-3406.85
-3675,-6583,-3401.85
-3670,-6574,-3396.85
-3665,-6565,-3391.85
-3660,-6556,-3386.85
-3655,-6547,-3381.85
-3650,-6538,-3376.85
-3645,-6529,-3371.85
-3640,-6520,-3366.85
-3635,-6511,-3361.85
-3630,-6502,-3356.85
-3625,-6493,-3351.85
-3620,-6484,-3346.85
-3615,-6475,-3341.85
-3610,-6466,-3336.85
-3605,-6457,-3331.85
-3600,-6448,-3326.85
-3595,-6439,-3321.85
-3590,-6430,-3316.85
-3585,-6421,-3311.85
-3580,-6412,-3306.85
-3575,-6403,-3301.85
-3570,-6394,-3296.85
-3565,-6385,-3291.85
-3560,-6376,-3286.85
-3555,-6367,-3281.85
-3550,-6358,-3276.85
-3545,-6349,-3271.85
-3540,-6340,-3266.85
-3535,-6331,-3261.85
-3530,-6322,-3256.85
-3525,-6313,-3251.85
-3520,-6304,-3246.85
-3515,-6295,-3241.85
-3510,-6286,-3236.85
-3505,-6277,-3231.85
-3500,-6268,-3226.85
-3495,-6259,-3221.85
-3490,-6250,-3216.85
-3485,-6241,-3211.85
-3480,-6232,-3206.85
-3475,-6223,-3201.85
-3470,-6214,-3196.85
-3465,-6205,-3191.85
-3460,-6196,-3186.85
-3455,-6187,-3181.85
-3450,-6178,-3176.85
-3445,-6169,-3171.85
-3440,-6160,-3166.85
-3435,-6151,-3161.85
-3430,-6142,-3156.85
-3425,-6133,-3151.85
-3420,-6124,-3146.85
-3415,-6115,-3141.85
-3410,-6106,-3136.85
-3405,-6097,-3131.85
-3400,-6088,-3126.85
-3395,-6079,-3121.85
-3390,-6070,-3116.85
-3385,-6061,-3111.85
-3380,-6052,-3106.85
-3375,-6043,-3101.85
-3370,-6034,-3096.85
-3365,-6025,-3091.85
-3360,-6016,-3086.85
-3355,-6007,-3081.85
-3350,-5998,-3076.85
-3345,-5989,-3071.85
-3340,-5980,-3066.85
-3335,-5971,-3061.85
-3330,-5962,-3056.85
-3325,-5953,-3051.85
-3320,-5944,-3046.85
-3315,-5935,-3041.85
-3310,-5926,-3036.85
-3305,-5917,-3031.85
-3300,-5908,-3026.85
-3295,-5899,-3021.85
-3290,-5890,-3016.85
-3285,-5881,-3011.85
-3280,-5872,-3006.85
-3275,-5863,-3001.85
-3270,-5854,-2996.85
-3265,-5845,-2991.85
-3260,-5836,-2986.85
-3255,-5827,-2981.85
-3250,-5818,-2976.85
-3245,-5809,-2971.85
-3240,-5800,-2966.85
-3235,-5791,-2961.85
-3230,-5782,-2956.85
-3225,-5773,-2951.85
-3220,-5764,-2946.85
-3215,-5755,-2941.85
-3210,-5746,-2936.85
-3205,-5737,-2931.85
-3200,-5728,-2926.85
-3195,-5719,-2921.85
-3190,-5710,-2916.85
-3185,-5701,-2911.85
-3180,-5692,-2906.85
-3175,-5683,-2901.85
-3170,-5674,-2896.85
-3165,-5665,-2891.85
-3160,-5656,-2886.85
-3155,-5647,-2881.85
-3150,-5638,-2876.85
-3145,-5629,-2871.85
-3140,-5620,-2866.85
-3135,-5611,-2861.85
-3130,-5602,-2856.85
-3125,-5593,-2851.85
-3120,-5584,-2846.85
-3115,-5575,-2841.85
-3110,-5566,-2836.85
-3105,-5557,-2831.85
-3100,-5548,-2826.85
-3095,-5539,-2821.85
-3090,-5530,-2816.85
-3085,-5521,-2811.85
-3080,-5512,-2806.85
-3075,-5503,-2801.85
-3070,-5494,-2796.85
-3065,-5485,-2791.85
-3060,-5476,-2786.85
-3055,-5467,-2781.85
-3050,-5458,-2776.85
-3045,-5449,-2771.85
-3040,-5440,-2766.85
-3035,-5431,-2761.85
-3030,-5422,-2756.85
-3025,-5413,-2751.85
-3020,-5404,-2746.85
-3015,-5395,-2741.85
-3010,-5386,-2736.85
-3005,-5377,-2731.85
-3000,-5368,-2726.85
-2995,-5359,-2721.85
-2990,-5350,-2716.85
-2985,-5341,-2711.85
-2980,-5332,-2706.85
-2975,-5323,-2701.85
-2970,-5314,-2696.85
-2965,-5305,-2691.85
-2960,-5296,-2686.85
-2955,-5287,-2681.85
-2950,-5278,-2676.85
-2945,-5269,-2671.85
-2940,-5260,-2666.85
-2935,-5251,-2661.85
-2930,-5242,-2656.85
-2925,-5233,-2651.85
-2920,-5224,-2646.85
-2915,-5215,-2641.85
-2910,-5206,-2636.85
-2905,-5197,-2631.85
-2900,-5188,-2626.85
-2895,-5179,-2621.85
-2890,-5170,-2616.85
-2885,-5161,-2611.85
-2880,-5152,-2606.85
-2875,-5143,-2601.85
-2870,-5134,-2596.85
-2865,-5125,-2591.85
-2860,-5116,-2586.85
-2855,-5107,-2581.85
-2850,-5098,-2576.85
-2845,-5089,-2571.85
-2840,-5080,-2566.85
-2835,-5071,-2561.85
-2830,-5062,-2556.85
-2825,-5053,-2551.85
-2820,-5044,-2546.85
-2815,-5035,-2541.85
-2810,-5026,-2536.85
-2805,-5017,-2531.85
-2800,-5008,-2526.85
-2795,-4999,-2521.85
-2790,-4990,-2516.85
-2785,-4981,-2511.85
-2780,-4972,-2506.85
-2775,-4963,-2501.85
-2770,-4954,-2496.85
-2765,-4945,-2491.85
-2760,-4936,-2486.85
-2755,-4927,-2481.85
-2750,-4918,-2476.85
-2745,-4909,-2471.85
-2740,-4900,-2466.85
-2735,-4891,-2461.85
-2730,-4882,-2456.85
-2725,-4873,-2451.85
-2720,-4864,-2446.85
-2715,-4855,-2441.85
-2710,-4846,-2436.85
-2705,-4837,-2431.85
-2700,-4828,-2426.85
-2695,-4819,-2421.85
-2690,-4810,-2416.85
-2685,-4801,-2411.85
-2680,-4792,-2406.85
-2675,-4783,-2401.85
-2670,-4774,-2396.85
-2665,-4765,-2391.85
-2660,-4756,-2386.85
-2655,-4747,-2381.85
-2650,-4738,-2376.85
