edad,trabajo,estado_civil ,educacion,total_hijos,credito_sin_pago,prestamo_vivienda,prestamo_personal,valor_prestamo,dias_ultimo_pago,tarjetas_credito,contacto,mes,dia_semana,duracion_ultimo_contacto,dias_ultimo_contacto,anterior_contacto,numero_empleados,si_no
27,2,2,3,0,0,0,1,350390,0,5,1,7,22,153,16,0,1011,0
34,10,1,4,5,0,0,0,0,0,3,2,6,55,1994,0,0,1612,0
34,1,2,6,0,0,1,0,499043,0,0,2,6,55,148,68,0,279,0
41,2,1,2,1,-1,0,1,287873,0,2,1,5,33,17,12,2,1781,0
32,2,2,6,8,0,1,0,207200,0,5,1,7,11,552,16,0,1771,0
33,1,3,7,1,0,0,0,0,0,2,2,5,33,325,0,0,653,0
29,1,2,6,7,0,0,0,0,0,1,1,5,11,177,0,1,545,0
28,2,1,6,8,-1,-1,-1,0,0,3,2,5,11,267,0,1,1995,0
31,7,1,6,1,0,0,0,0,0,4,1,7,33,155,0,0,704,0
55,2,1,6,3,0,1,0,345931,0,2,1,5,33,249,17,0,180,0
69,6,1,5,4,0,1,1,255798,0,3,1,9,33,840,72,2,1971,1
42,1,1,7,1,0,1,0,261730,0,5,1,5,11,230,68,0,3,0
34,7,1,6,6,-1,1,0,266340,0,5,1,8,11,68,73,0,1261,0
35,10,2,6,8,0,1,0,116032,0,4,1,11,33,112,89,0,1382,0
28,1,1,5,3,0,0,1,225586,0,5,1,5,44,386,83,0,1809,0
53,10,1,7,3,-1,1,1,387137,0,2,1,8,11,405,73,0,213,0
30,10,2,7,4,-1,0,0,0,0,3,2,5,33,187,0,0,771,0
55,8,1,6,8,0,0,0,0,0,0,1,8,44,211,0,0,175,0
39,3,2,7,7,0,1,1,187534,0,2,1,5,55,233,89,1,1567,0
27,8,2,5,2,0,0,0,0,0,4,1,7,22,232,0,0,199,0
59,10,1,8,6,-1,0,0,0,0,4,1,5,55,739,0,1,742,0
41,2,1,3,2,0,1,1,72658,0,0,1,4,22,608,3,0,685,0
31,8,2,4,7,0,1,0,454307,0,0,2,6,55,202,84,0,1864,0
48,2,1,2,5,0,-1,-1,0,0,3,1,5,44,313,0,2,1950,0
34,2,1,6,3,-1,1,0,120858,0,0,1,5,44,41,37,1,25,0
56,2,1,2,2,-1,1,0,135407,0,5,1,12,22,280,31,1,209,1
33,2,2,5,7,0,0,0,0,0,3,2,5,33,483,0,0,1558,0
33,7,1,6,2,0,1,0,35334,0,4,1,7,11,181,29,0,110,0
25,7,3,7,8,0,1,0,358302,0,5,2,4,11,173,54,0,243,0
45,3,1,5,1,0,1,0,320750,0,3,2,6,33,275,29,0,1796,0
34,10,1,6,1,0,1,0,75196,0,5,1,5,11,35,29,0,163,0
40,5,1,7,8,0,-1,-1,0,0,4,2,6,44,315,0,0,1119,0
29,2,2,6,3,0,1,0,160757,0,1,1,5,55,607,52,1,489,0
43,1,3,5,5,0,1,0,209661,0,5,1,7,11,329,84,0,1852,0
34,2,2,2,5,0,0,0,0,0,0,2,5,44,380,0,0,510,0
47,1,1,5,7,-1,0,0,0,0,1,1,8,55,61,0,0,1996,0
25,1,2,6,0,0,0,0,0,0,0,1,7,44,18,0,0,172,0
45,10,1,4,5,0,0,0,0,0,4,1,8,55,17,0,0,650,0
35,2,1,5,0,0,1,0,469531,0,2,1,5,55,130,36,0,1432,0
29,10,2,4,3,0,0,0,0,0,5,2,5,44,388,0,0,1229,0
53,8,1,5,1,0,1,0,266540,0,5,2,5,33,9,13,0,1176,0
36,8,1,5,0,0,1,0,321686,0,5,1,5,22,83,19,1,1942,0
43,1,3,7,8,0,0,0,0,0,1,2,4,55,263,0,0,1482,1
48,6,1,2,0,-1,0,0,0,0,4,1,7,22,32,0,0,274,0
29,8,2,5,1,0,1,1,29654,0,3,2,6,11,46,19,0,68,0
27,8,2,5,2,0,0,0,0,0,1,1,7,44,129,0,0,1865,0
38,9,2,8,3,0,1,0,202952,0,5,1,3,11,344,58,1,1000,0
32,2,1,6,7,0,0,0,0,0,1,1,5,55,122,0,0,359,0
38,4,1,3,7,-1,1,0,474534,0,0,2,5,55,201,19,0,276,0
58,3,1,2,1,0,1,0,128064,0,5,2,5,11,350,49,0,1605,0
44,10,1,4,4,-1,1,0,131530,0,4,2,5,22,245,78,0,1774,0
25,8,2,5,4,0,1,0,183739,0,5,1,7,55,172,5,0,371,0
49,10,2,7,5,-1,1,0,65398,0,5,2,5,33,56,83,0,706,0
26,8,2,6,5,0,1,0,21375,0,2,1,7,33,294,57,0,665,0
40,1,1,6,2,-1,1,1,72246,0,5,2,5,11,184,17,0,297,0
49,11,2,4,7,-1,0,0,0,0,1,2,5,55,339,0,0,1193,0
50,2,1,6,1,0,0,0,0,0,4,1,4,11,98,0,0,1549,0
55,5,3,7,2,0,0,1,307403,0,1,1,4,11,916,85,0,1769,0
45,7,1,3,0,-1,1,0,391158,0,3,1,11,33,101,57,0,431,0
57,4,1,3,7,-1,0,0,0,0,0,2,6,22,986,0,0,145,0
52,2,2,2,1,0,-1,-1,0,0,2,2,5,33,489,0,0,1708,0
46,8,1,7,5,0,0,0,0,0,5,1,8,22,122,0,0,1065,0
27,1,2,7,6,0,1,0,124724,0,1,1,6,55,266,7,1,1654,1
58,2,1,6,2,0,0,0,0,0,5,2,6,11,90,0,0,151,0
43,1,2,7,0,0,0,1,207446,0,3,1,8,44,306,5,0,554,0
47,4,1,2,4,0,0,0,0,0,3,1,4,22,645,0,0,452,0
32,10,2,7,8,0,1,0,223153,0,1,1,4,44,293,22,1,1990,0
58,5,2,7,6,0,0,1,473903,0,3,1,5,55,131,43,0,455,0
38,2,2,6,8,-1,1,0,147659,0,1,2,5,55,455,42,0,858,0
50,1,1,6,2,0,-1,-1,0,0,0,1,8,55,49,0,0,647,0
35,2,1,5,2,0,1,0,435932,0,1,2,5,22,134,14,0,1735,0
55,2,3,2,3,-1,1,0,169625,0,4,1,5,33,254,86,0,1517,0
29,1,2,5,2,0,0,0,0,0,5,2,6,33,283,0,0,1909,0
47,1,3,7,2,-1,0,0,0,0,3,1,5,33,130,0,0,843,0
35,8,2,5,6,0,1,0,139437,0,3,1,5,44,66,72,1,857,0
56,6,3,7,8,-1,0,0,0,0,0,1,8,33,168,0,0,1052,0
48,5,1,7,1,0,1,0,299547,0,4,1,11,11,112,59,1,244,0
39,5,1,7,3,0,0,0,0,0,4,1,11,11,71,0,1,1311,0
35,2,3,2,2,0,0,0,0,0,5,1,11,44,197,0,1,654,0
40,2,3,6,1,0,0,0,0,0,3,2,6,44,575,0,0,1235,0
37,1,1,7,1,0,0,1,362827,0,0,1,8,11,170,8,0,1000,0
44,10,2,7,0,0,1,0,361385,0,2,1,8,33,79,70,0,1068,0
24,2,1,4,5,0,0,0,0,0,1,1,7,22,211,0,0,439,0
41,3,1,7,2,0,1,1,51313,0,3,2,7,22,381,45,0,1133,0
29,10,2,7,6,0,1,1,256728,0,0,1,5,55,437,63,0,764,1
29,1,2,7,3,0,1,0,194587,0,1,1,6,11,154,66,0,477,0
43,10,1,4,6,0,0,0,0,0,3,1,4,44,264,0,0,702,0
28,2,1,6,0,0,1,0,486281,0,5,1,5,44,233,47,0,1288,0
36,2,1,6,3,0,-1,-1,0,0,3,1,4,55,329,0,0,1722,0
65,6,1,6,8,0,0,0,0,0,4,1,6,11,579,0,0,1965,1
57,5,1,4,6,-1,1,0,96031,0,2,2,5,11,144,54,0,1136,0
33,3,1,7,0,-1,1,0,13260,0,0,1,5,33,92,52,1,1205,0
43,2,1,2,4,0,1,0,115220,0,2,1,11,33,284,48,0,1593,0
28,2,1,2,2,0,0,0,0,0,3,1,5,22,590,0,0,616,1
40,2,1,6,4,-1,0,1,200574,0,5,1,7,55,49,44,0,164,0
84,6,3,2,1,0,0,0,0,0,3,1,4,44,220,0,2,1338,0
57,7,1,7,3,0,1,0,183396,0,5,1,11,22,48,53,0,1145,0
55,4,3,8,5,-1,0,0,0,0,5,1,7,44,139,0,0,1494,0
48,5,1,6,0,0,1,0,88384,0,2,1,5,22,725,18,0,82,1
50,8,1,5,7,0,1,1,318508,0,0,1,5,55,44,81,0,1412,0
42,5,1,7,0,0,1,1,275520,0,5,2,5,55,123,30,0,1872,0
24,3,1,7,1,-1,0,0,0,0,2,2,5,55,1193,0,0,576,0
50,1,1,5,2,0,0,0,0,0,5,2,5,33,260,0,0,1994,0
41,10,2,5,0,0,1,0,445875,0,4,1,8,33,88,75,0,1992,0
56,1,2,5,5,0,0,0,0,0,4,2,5,55,93,0,0,979,0
40,7,1,4,7,0,0,0,0,0,0,2,6,55,20,0,0,1307,0
56,8,1,2,4,-1,1,0,335518,0,4,1,11,55,39,73,1,471,0
44,1,2,7,3,0,0,0,0,0,2,1,4,55,815,0,0,1797,0
57,1,1,7,0,0,1,0,423491,0,1,1,7,44,73,73,0,386,0
30,2,1,3,0,0,0,1,148024,0,3,1,5,44,24,29,1,452,0
34,10,2,4,3,0,1,0,361302,0,0,2,5,22,119,71,0,990,0
52,2,1,6,8,0,1,1,195890,0,3,2,5,22,29,24,0,126,0
39,11,1,6,3,0,1,0,452856,0,4,1,5,33,222,40,1,1892,0
34,10,2,4,2,0,1,0,12434,0,2,1,7,44,109,34,0,894,0
36,7,1,7,0,0,1,0,85009,0,1,2,6,11,529,45,0,1548,0
39,10,1,8,4,0,1,1,263406,0,1,1,5,55,256,59,1,870,0
24,8,1,5,1,0,1,0,464162,0,5,1,7,11,93,16,0,1313,0
46,8,1,5,0,0,0,0,0,0,0,2,5,22,60,0,0,1125,0
47,3,3,5,4,0,0,0,0,0,0,1,5,44,8,0,0,361,0
56,6,1,5,8,-1,1,1,125533,0,1,2,5,11,77,60,0,1092,0
34,10,2,4,3,-1,0,0,0,0,3,2,5,55,384,0,0,604,0
34,2,1,2,5,0,0,0,0,0,4,1,11,44,223,0,1,928,0
40,1,2,7,8,0,0,0,0,0,5,2,7,55,241,0,0,1809,0
44,2,1,4,0,0,0,0,0,0,2,2,5,22,64,0,0,487,0
42,2,1,8,2,-1,0,0,0,0,1,2,5,22,288,0,0,871,0
35,2,1,5,3,0,1,1,213953,0,1,2,5,22,6,50,0,849,0
27,8,1,4,6,0,1,0,36694,0,5,2,5,11,283,5,0,1660,0
34,10,2,4,6,0,1,0,453817,0,3,1,8,11,72,60,0,648,0
33,10,2,7,6,0,1,0,172345,0,2,1,4,44,530,42,0,103,1
24,2,2,5,2,0,0,0,0,0,1,1,10,44,1032,0,1,397,1
29,10,2,4,0,0,1,0,382449,0,4,2,8,44,85,72,0,1050,0
54,3,1,7,5,-1,0,0,0,0,3,2,6,11,100,0,0,698,0
31,10,3,7,4,0,1,0,195917,0,4,1,8,55,56,56,0,354,0
40,1,2,5,4,0,1,0,14832,0,3,1,4,55,202,15,1,1602,0
33,1,2,7,6,0,1,0,97957,0,5,1,11,44,73,25,0,1169,0
54,4,1,5,4,0,0,0,0,0,5,1,4,44,381,0,0,1017,1
30,8,2,5,1,0,0,0,0,0,5,2,5,22,102,0,0,1871,0
48,2,1,3,0,-1,0,0,0,0,2,1,4,55,599,0,0,1374,0
42,10,1,7,6,-1,1,0,166184,0,3,1,8,11,147,10,0,829,0
56,1,1,5,5,-1,0,0,0,0,3,1,8,44,87,0,0,1495,0
59,5,1,7,4,0,0,0,0,0,4,2,5,55,659,0,0,105,0
31,1,1,7,3,0,1,1,231794,0,2,1,7,33,154,71,0,1038,0
55,6,1,2,2,-1,0,0,0,0,0,2,5,55,197,0,0,1111,0
34,5,1,5,2,0,1,0,107906,0,3,1,7,22,838,62,0,1892,1
31,2,2,2,3,0,1,0,86476,0,5,1,7,22,160,88,0,1723,0
37,5,1,7,1,0,1,0,293036,0,3,2,5,33,735,62,0,1065,0
45,1,1,7,1,0,0,0,0,0,1,1,7,33,520,0,0,1215,0
37,2,2,4,0,0,1,0,499676,0,5,2,5,22,213,49,0,1610,0
29,1,2,5,2,0,0,1,91452,0,3,1,6,11,74,8,0,514,0
39,1,1,7,5,0,0,0,0,0,2,1,11,33,146,0,0,1852,0
26,8,1,5,1,0,0,1,113687,0,0,2,6,33,570,64,0,1795,0
45,2,2,2,4,-1,1,0,97280,0,1,1,7,22,115,60,0,1828,0
24,9,2,5,2,0,0,0,0,0,5,2,6,33,132,0,0,198,0
45,2,3,5,2,-1,1,1,209259,0,3,1,7,44,112,51,0,1750,0
58,6,3,4,0,0,0,0,0,0,1,1,7,22,60,0,0,1645,0
36,1,1,5,5,0,-1,-1,0,0,5,1,7,55,191,0,0,262,0
30,2,2,6,3,-1,1,0,45830,0,0,1,5,11,242,0,0,1799,0
29,8,2,7,3,0,1,0,230843,0,0,2,8,55,6,75,0,1232,0
58,6,1,5,6,0,0,0,0,0,2,1,7,44,119,0,0,1464,0
34,10,2,7,8,0,1,0,303895,0,1,2,7,44,202,76,0,1678,0
36,9,3,7,6,0,0,1,142798,0,0,1,7,44,125,2,0,429,0
32,5,1,5,6,0,1,0,107204,0,4,2,5,11,132,4,0,1258,0
31,2,1,7,7,0,1,0,331837,0,4,1,5,55,1286,43,0,1440,0
37,10,3,4,8,0,0,0,0,0,4,1,5,11,66,0,1,1799,0
55,10,2,7,3,-1,1,0,187830,0,1,2,5,55,390,51,0,1867,0
35,1,2,7,5,0,1,0,110629,0,5,1,11,44,191,58,1,1354,0
36,1,1,7,2,0,0,0,0,0,2,1,8,11,610,0,0,521,1
24,8,2,5,5,0,1,0,379475,0,5,2,5,55,654,84,0,939,1
40,10,1,4,6,0,1,0,146618,0,3,1,8,44,142,5,0,913,0
39,1,3,5,0,-1,1,0,109200,0,2,1,7,33,77,52,0,468,0
52,1,2,7,7,0,1,0,311978,0,0,1,6,11,327,71,0,498,1
29,8,2,4,1,0,1,0,188267,0,1,1,7,11,105,58,0,1146,0
44,2,1,6,1,-1,0,0,0,0,0,1,7,44,128,0,0,65,0
34,2,1,6,4,0,1,0,36894,0,2,1,4,11,240,4,1,387,0
48,8,1,3,0,0,0,0,0,0,4,1,7,33,69,0,0,1296,0
58,5,2,7,5,0,0,0,0,0,2,1,5,55,90,0,0,1996,0
30,8,1,5,1,-1,0,0,0,0,3,2,6,55,24,0,0,1652,0
47,7,3,4,0,-1,1,0,44507,0,5,2,6,11,364,35,0,1364,0
30,10,2,7,3,0,1,0,142623,0,2,1,8,55,55,40,0,395,0
31,10,2,4,6,0,1,0,13832,0,1,1,4,11,170,58,1,56,0
50,4,1,8,4,0,1,0,459044,0,0,2,6,44,167,43,0,467,0
32,2,1,3,7,-1,1,0,322338,0,5,1,5,22,105,24,0,1041,0
30,4,1,4,5,0,1,0,145820,0,0,1,8,11,105,80,0,1118,0
39,1,1,5,1,0,1,0,36157,0,1,1,11,11,58,12,0,452,0
51,1,1,7,3,0,0,0,0,0,5,1,11,22,104,0,1,1812,0
53,4,1,8,8,0,0,0,0,0,1,1,8,11,106,0,0,1372,0
35,3,1,7,0,0,0,0,0,0,1,1,5,33,104,0,0,71,0
44,3,1,5,2,0,0,0,0,0,3,1,7,11,77,0,0,985,0
54,10,1,6,2,0,0,0,0,0,3,1,11,33,198,0,0,528,0
29,8,2,5,8,0,0,0,0,0,5,1,5,44,854,0,1,1041,1
47,8,1,8,1,-1,1,1,454947,0,3,2,5,11,122,50,0,8,0
25,2,1,5,1,0,0,0,0,0,5,2,5,11,217,0,0,1601,0
78,6,3,2,3,0,1,0,88978,0,1,1,5,55,218,82,2,652,0
72,6,1,2,7,0,1,0,439768,0,0,1,11,33,406,53,1,334,1
36,1,1,5,2,0,1,0,494725,0,3,1,7,33,136,87,0,1933,0
46,8,1,5,1,0,1,0,493917,0,3,1,7,33,194,62,0,169,0
31,10,1,7,6,0,1,0,325811,0,1,2,5,33,285,85,0,1088,0
41,10,1,4,0,0,1,1,247154,0,5,1,5,33,204,78,0,778,0
47,2,2,2,6,-1,0,0,0,0,4,2,6,33,190,0,0,174,0
31,10,2,7,4,0,0,0,0,0,3,1,11,22,110,0,1,1573,0
38,10,1,4,1,0,1,1,315260,0,4,2,5,22,297,29,0,1572,0
36,2,1,3,1,0,1,1,293823,0,0,1,5,22,333,63,0,1999,0
54,1,1,7,5,0,1,0,378629,0,2,1,8,55,91,30,1,471,1
39,10,2,4,7,0,0,0,0,0,4,1,5,22,189,0,1,654,0
36,10,1,7,7,0,1,0,94856,0,2,2,5,33,197,79,0,1839,0
25,9,2,7,7,0,0,0,0,0,2,2,7,55,178,0,0,100,0
28,2,1,6,7,0,0,0,0,0,3,1,7,22,245,0,0,1356,0
52,10,1,7,5,-1,0,0,0,0,4,2,6,55,10,0,0,1334,0
55,1,1,5,1,0,1,0,327527,0,4,2,5,33,133,41,0,1086,0
31,10,3,5,1,0,0,0,0,0,3,1,5,11,41,0,0,1951,0
27,8,1,5,3,0,1,0,278557,0,3,2,5,55,102,4,0,1808,0
25,1,2,7,2,0,1,0,177961,0,1,1,7,44,174,65,0,911,0
34,2,3,2,2,0,1,0,303553,0,5,2,5,55,306,58,0,427,0
56,6,1,5,4,-1,0,0,0,0,4,2,6,33,83,0,0,1191,0
46,8,3,6,5,0,0,0,0,0,2,1,5,33,96,0,1,44,0
43,1,1,7,1,0,0,0,0,0,2,1,7,22,136,0,0,674,0
26,2,1,6,6,-1,0,0,0,0,5,2,7,44,45,0,0,1078,0
42,4,1,7,7,0,-1,-1,0,0,3,2,8,44,12,0,0,1202,0
39,10,3,4,4,0,1,0,118316,0,1,2,5,55,135,14,0,205,0
28,10,2,7,5,0,1,0,135719,0,3,1,3,11,76,48,0,1927,0
33,1,1,7,1,0,1,0,414920,0,5,1,8,11,140,0,0,1738,0
61,6,1,6,4,0,0,0,0,0,4,1,4,44,165,0,0,1148,0
54,10,1,4,5,0,1,0,314277,0,1,2,7,55,149,3,0,1427,0
56,1,2,7,6,0,0,1,146096,0,5,1,4,44,158,19,1,209,0
58,6,1,6,6,0,0,1,249616,0,4,1,5,55,235,88,0,825,0
31,7,1,2,6,-1,1,0,253964,0,3,1,8,44,63,14,0,1770,0
39,2,2,2,2,0,1,0,37691,0,0,2,3,22,137,0,0,1471,0
51,4,1,2,1,-1,1,0,349562,0,0,1,8,22,234,24,0,1902,0
27,1,2,5,8,0,1,0,100631,0,5,1,7,44,5,54,0,553,0
40,1,2,6,6,0,1,0,302131,0,2,1,5,44,234,78,3,1670,1
43,1,1,8,4,0,0,0,0,0,5,2,5,11,277,0,0,734,0
50,2,1,6,6,-1,1,0,116541,0,2,1,7,44,99,12,0,697,0
35,2,1,8,5,0,0,0,0,0,4,1,5,44,446,0,1,268,0
36,10,2,4,0,0,1,1,312140,0,3,1,8,22,127,21,0,1868,0
38,10,1,5,2,0,0,0,0,0,2,2,6,11,479,0,0,360,0
46,1,1,6,6,-1,1,0,142053,0,5,2,6,55,856,85,0,1006,1
48,8,1,5,5,0,0,0,0,0,3,1,5,11,97,0,2,820,0
44,2,1,3,7,0,0,0,0,0,0,1,8,33,15,0,0,1777,0
28,1,1,5,6,0,1,0,346657,0,2,2,7,22,54,24,0,880,0
57,10,1,7,3,0,1,0,199370,0,5,1,8,44,202,72,0,127,0
31,1,2,5,6,0,0,0,0,0,1,2,5,22,35,0,0,1533,0
44,10,1,4,8,-1,1,1,96507,0,4,1,5,33,267,20,0,317,0
38,2,1,2,3,0,1,1,12382,0,3,1,5,44,365,65,1,1118,0
28,8,1,5,5,0,0,0,0,0,1,1,7,33,359,0,0,120,0
40,10,1,4,1,0,1,0,17728,0,2,1,11,33,1283,50,0,327,0
40,7,1,2,2,-1,0,0,0,0,1,2,6,55,420,0,0,1600,0
52,1,3,7,5,0,0,0,0,0,2,1,8,11,91,0,0,1958,0
45,8,3,6,6,0,0,0,0,0,4,1,11,33,137,0,0,1452,0
30,10,1,4,2,0,1,0,270621,0,1,1,3,22,263,43,2,238,1
42,2,1,6,0,-1,0,0,0,0,1,2,5,55,148,0,0,391,0
36,1,1,7,0,-1,0,0,0,0,3,1,8,44,111,0,0,186,0
37,1,2,7,3,0,0,0,0,0,3,2,6,55,18,0,0,459,0
39,1,1,7,3,0,1,0,275678,0,2,1,11,11,44,1,1,705,0
42,10,1,7,1,-1,0,0,0,0,4,2,5,33,389,0,0,937,0
27,8,2,5,4,0,0,0,0,0,5,1,7,11,505,0,0,1706,0
35,10,1,7,7,-1,0,0,0,0,3,2,6,11,131,0,0,564,0
49,1,1,5,0,-1,1,0,258528,0,5,1,8,44,82,81,0,1494,0
47,1,1,5,2,-1,-1,-1,0,0,0,2,6,55,136,0,0,1040,0
42,2,1,2,3,-1,0,0,0,0,2,2,5,11,541,0,0,1509,0
30,10,1,4,2,0,0,0,0,0,5,1,11,22,679,0,0,1447,0
29,2,1,6,1,0,0,0,0,0,1,1,5,33,413,0,0,310,0
40,2,1,2,2,0,1,1,87880,0,3,2,7,11,40,74,0,1438,0
50,5,1,7,8,0,1,0,412102,0,3,1,7,11,236,61,0,607,0
52,12,1,8,1,-1,0,0,0,0,2,1,8,33,52,0,0,1961,0
45,2,1,6,4,-1,0,0,0,0,1,2,6,44,10,0,0,434,0
42,10,3,7,7,0,0,1,354600,0,5,1,7,55,241,15,0,1446,0
32,5,1,7,1,0,1,1,166117,0,3,2,11,22,15,13,0,1485,0
34,2,2,6,2,0,0,0,0,0,5,1,5,44,484,0,0,1741,0
47,2,1,3,4,-1,0,0,0,0,1,1,8,33,89,0,0,1960,0
39,8,1,2,2,0,0,0,0,0,1,2,5,44,126,0,0,107,0
38,2,1,2,0,0,0,0,0,0,5,2,5,33,548,0,0,800,0
49,7,3,8,7,-1,0,0,0,0,3,1,4,55,660,0,0,732,0
29,1,2,5,0,0,1,1,224459,0,4,1,7,33,160,25,0,1141,0
56,5,1,6,8,0,1,0,472096,0,3,2,6,22,941,87,0,1463,1
20,9,2,8,3,0,1,1,24953,0,2,1,4,22,47,38,0,1092,0
33,1,1,6,5,0,0,0,0,0,1,2,5,22,83,0,0,51,0
35,1,1,4,7,0,1,0,438276,0,3,1,5,11,76,38,1,130,0
31,2,1,6,8,0,0,0,0,0,0,2,5,22,301,0,0,1907,0
73,6,1,7,3,0,0,0,0,0,3,2,8,11,245,0,0,1499,0
27,1,2,7,8,0,0,0,0,0,5,2,5,11,106,0,0,1329,0
40,2,1,5,4,0,0,0,0,0,1,1,4,22,245,0,0,1846,0
42,1,3,7,1,0,1,0,164517,0,3,2,5,55,125,61,0,1180,0
29,1,1,7,6,0,0,0,0,0,1,1,5,33,155,0,0,546,0
44,5,2,5,0,0,0,0,0,0,3,1,7,11,312,0,0,1356,0
43,2,1,2,3,-1,0,0,0,0,0,2,5,22,87,0,0,21,0
33,2,1,4,3,0,1,0,379712,0,5,1,6,33,90,63,0,1797,0
31,10,1,7,0,0,1,0,21539,0,5,1,8,11,314,46,0,1288,0
35,2,2,6,0,0,0,0,0,0,2,1,7,11,53,0,0,1024,0
36,10,3,7,0,-1,1,0,285213,0,4,2,5,22,147,35,0,521,0
48,10,3,4,3,0,1,1,17805,0,3,1,7,33,232,30,0,708,0
26,10,2,7,1,0,1,0,477046,0,5,1,12,22,296,30,1,341,1
42,2,1,2,2,-1,0,0,0,0,0,2,6,55,94,0,0,353,0
36,3,1,7,4,0,1,1,124458,0,0,2,6,33,135,46,0,920,0
55,8,1,2,2,0,0,1,245026,0,4,1,8,33,64,14,0,79,0
39,10,3,5,7,0,0,0,0,0,0,1,3,11,222,0,2,1702,1
42,8,1,5,1,-1,0,1,317991,0,2,2,7,33,198,89,0,681,0
31,4,2,4,1,-1,1,1,26712,0,2,1,8,22,213,41,0,1414,0
24,9,2,5,0,0,0,1,137765,0,4,1,6,44,176,52,2,1666,1
35,2,1,6,3,0,1,0,124401,0,4,2,5,55,339,87,0,1135,0
41,2,1,6,2,0,1,1,132330,0,1,1,5,22,320,78,0,1370,0
40,2,1,5,3,-1,1,0,198024,0,2,2,5,11,98,88,0,1470,0
39,8,3,5,6,0,1,0,14980,0,3,2,6,11,81,74,0,479,0
53,8,1,5,0,0,1,0,411549,0,2,1,8,33,406,1,0,1388,1
32,10,1,7,8,0,1,0,118910,0,2,1,8,11,157,37,0,1969,0
32,3,2,4,1,0,0,0,0,0,1,2,6,11,20,0,0,1057,0
45,10,1,6,3,-1,0,0,0,0,4,1,7,44,31,0,0,1675,0
29,1,1,7,0,0,1,0,109232,0,5,1,5,44,133,75,1,759,0
49,1,1,7,5,0,1,0,229595,0,3,2,8,55,4,3,0,1368,0
45,11,1,6,0,0,1,0,127512,0,3,1,8,33,68,57,0,332,0
52,10,1,6,6,0,0,0,0,0,4,1,3,33,272,0,0,1526,1
31,2,1,6,3,0,1,0,235558,0,5,1,7,33,72,12,0,497,0
54,7,3,5,8,-1,0,0,0,0,3,2,7,11,178,0,0,724,0
37,5,1,7,1,0,1,0,418646,0,3,1,11,44,252,87,0,1142,0
38,2,1,6,1,0,1,1,59310,0,3,2,5,55,57,87,0,1005,0
33,8,1,5,4,0,1,0,181592,0,3,2,5,55,263,54,0,314,0
48,4,1,2,6,-1,1,1,438798,0,2,1,7,22,72,79,0,255,0
45,2,3,6,5,0,0,0,0,0,5,1,7,11,399,0,0,45,0
44,2,1,3,0,-1,1,0,235726,0,0,1,5,11,65,44,0,1210,0
24,8,2,5,8,0,0,1,206359,0,3,1,5,44,91,37,1,947,0
37,2,1,6,4,0,0,0,0,0,3,2,5,22,298,0,0,667,0
33,1,1,7,5,0,0,1,248728,0,4,1,8,22,72,24,0,432,0
34,1,1,5,7,0,1,0,329104,0,2,1,4,55,113,12,2,200,0
35,1,1,5,7,0,1,0,442889,0,4,1,5,44,170,59,0,174,0
31,1,1,5,7,0,1,0,248876,0,4,1,7,22,305,66,0,1867,0
35,1,1,7,2,0,1,0,118736,0,0,2,5,11,60,41,0,486,0
39,1,1,4,5,0,1,0,496350,0,2,2,5,11,580,83,0,530,0
26,3,1,4,0,0,1,0,233449,0,4,1,7,22,359,45,0,289,0
50,4,3,2,1,-1,0,0,0,0,5,2,5,33,339,0,0,904,0
49,1,3,5,4,0,0,0,0,0,2,1,7,55,203,0,0,807,0
32,2,1,6,2,0,0,0,0,0,1,1,5,11,206,0,0,486,0
55,10,3,7,1,0,0,0,0,0,3,1,8,22,181,0,0,35,0
56,8,1,2,5,-1,1,1,479205,0,5,1,11,55,119,14,1,1821,0
47,4,2,4,8,0,1,0,234403,0,3,1,4,22,242,82,0,341,1
45,8,1,3,4,0,0,0,0,0,1,1,5,22,207,0,1,440,0
31,1,2,6,5,-1,1,1,327283,0,3,2,6,55,13,75,0,631,0
33,5,2,6,8,0,1,0,384771,0,0,1,7,44,509,35,0,1105,0
43,2,1,6,7,0,1,0,237009,0,3,1,11,44,340,60,0,748,0
33,5,2,5,6,0,0,0,0,0,3,2,6,44,15,0,0,640,0
44,10,2,4,8,0,1,0,93238,0,2,2,5,33,300,77,0,417,0
34,1,2,5,1,0,1,0,315283,0,0,1,7,55,108,77,0,1704,0
36,3,1,5,1,0,1,0,433447,0,3,1,4,22,736,29,0,1569,0
55,2,1,3,2,-1,0,0,0,0,4,1,7,44,23,0,0,1055,0
41,10,3,7,2,0,0,0,0,0,4,1,3,44,187,0,1,87,1
26,10,2,7,1,0,0,0,0,0,1,2,6,22,1173,0,0,1864,1
31,1,1,7,8,0,0,0,0,0,1,1,11,44,157,0,0,1862,0
45,5,2,6,0,0,1,0,235817,0,2,2,6,55,294,88,0,1843,0
49,2,1,2,6,0,0,0,0,0,4,2,5,55,207,0,0,1325,0
28,10,3,5,0,0,1,0,239509,0,5,2,5,44,206,12,0,325,0
39,1,2,8,5,0,0,0,0,0,2,1,11,55,73,0,0,446,0
24,9,2,5,2,0,0,0,0,0,1,1,6,33,112,0,2,1509,0
53,1,3,5,4,0,1,0,278660,0,3,1,8,22,159,79,1,1154,0
51,5,1,5,3,0,0,0,0,0,5,2,6,33,99,0,0,517,0
